Fecha,Visita,Local,Carreras_Visita,Carreras_Local,Hits_Visita,HR_Visita,Hits_Local,HR_Local,Pitcher_Visita,Pitcher_Local,Gana_Local
2021-06-05,WAS,PHI,2,5,4,1,6,1,rossj002,howas003,1
2021-06-05,CIN,SLN,5,2,9,2,7,0,mahlt001,oviej001,0
2021-06-05,OAK,COL,6,3,12,2,11,1,irvic001,freek001,0
2021-06-05,LAN,ATL,4,6,5,0,11,1,kersc001,mortc002,1
2021-06-06,TBA,TEX,7,1,10,1,8,0,wachm001,dunnd001,0
2021-06-06,BOS,NYA,6,5,6,2,11,0,richg002,germd001,0
2021-06-06,MIN,KCA,2,1,10,0,6,0,oberb002,singb001,0
2021-06-06,DET,CHA,0,3,5,0,6,0,urenj001,ceasd001,1
2021-06-06,CLE,BAL,5,18,8,2,21,2,quanc001,lopej004,1
2021-06-06,SEA,ANA,9,5,10,1,7,1,gilbl002,sandp002,0
2021-06-06,CIN,SLN,8,7,10,3,14,1,milew001,gantj002,0
2021-06-06,MIA,PIT,3,1,5,1,7,0,alcas001,kuhlc001,0
2021-06-06,NYN,SDN,6,2,10,2,6,0,strom001,paddc001,0
2021-06-06,HOU,TOR,6,3,12,2,5,0,garcl007,matzs001,0
2021-06-06,WAS,PHI,6,12,10,0,9,2,votha001,velav001,1
2021-06-06,ARI,MIL,0,2,6,0,6,2,smitc006,burnc002,1
2021-06-06,OAK,COL,1,3,8,0,9,0,kaprj001,marqg001,1
2021-06-06,LAN,ATL,2,4,7,1,7,0,bauet001,friem001,1
2021-06-06,CHN,SFN,4,3,8,2,9,1,hendk001,cuetj001,0
2021-06-07,MIA,BOS,3,5,12,1,10,0,thomz001,piven001,1
2021-06-07,KCA,ANA,3,8,9,1,9,1,kowaj001,bundd001,1
2021-06-07,CHN,SDN,4,9,7,1,10,2,alzoa001,weatr001,1
2021-06-08,SFN,TEX,9,4,13,3,8,1,wooda002,lylej001,0
2021-06-08,WAS,TBA,1,3,6,0,7,1,lestj001,glast001,1
2021-06-08,ARI,OAK,2,5,5,1,6,0,duplj001,bassc001,1
2021-06-08,NYA,MIN,8,4,14,2,10,0,montj004,pinem001,0
2021-06-08,TOR,CHA,1,6,8,0,11,1,ray-r002,rodoc001,1
2021-06-08,HOU,BOS,7,1,11,2,6,0,valdf001,perem004,0
2021-06-08,NYN,BAL,3,10,4,2,16,2,peted003,zimmb002,1
2021-06-08,SEA,DET,3,5,8,0,9,1,gonzm005,boydm001,1
